summonerId,accountId,puuid,profileIconId,revisionDate,summonerLevel,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
FLush_VN3Dbmj8sSXcanL7xmKqeCfbRf9dfoOhH_MX_ukNM,ckVp1MCnSRVORUPJoMo2nIHQqyxPwKyUqt0eGvNLoINYp7M,pMbGsMuzC990KSN3UA4Kj4UjQt-RrwdJIEfeGRJke6k-Ue2RhKrjZDDJe_1j5iB7DV7AWWocCMge6Q,6709,1731669838238,109,1098,I,112,70,False,False,False,False
MD8eMKVmtIWjhkO-d9iuCTSPwAOAAdkxC_f4DHrbSWpDFx8yd8VEU_alDg,IdXiUQpm3dkn2v330w0e8BKOT2eLiCkGiHl1mIgkLh9hMFua9G1ZCa1m,RvmQZhpxqx1O2wntHR8cVVdfqCJ9aqHGG7daeatxAHWzWcIOxCf590dZhzJuLjOJEnxCwGlXfjwNqg,987,1731673686531,164,1089,I,274,236,True,False,False,False
-iPJcVWhhliK80KBxaQ7s_itFU36eumQjAeDWPEDMn_fBb5EQF7H_JR2Ug,QGF8V6fQVicEZCDT-zhOr58ll2iPMEWde3K9LcL9d6Kb19vVcblLshqi,VxsVPaVp2LOSCDoGu1aZk2FqhDjQ1xZjx3dRWqf0echrRbqztTLxuwAV9qNnLMXpoc3t528hUy-KUg,3227,1731712215318,186,1089,I,163,120,True,False,False,False
IFFLugcpx8Mx6tzfvRD19OXtgYDtFLG1udfNh8LcQY_3674ecxiYHKFVgQ,3iqXIzY4WbsOky5Yb2Vkda1osECL_RB3rzCPkycc1xiqToJTuFHNKEV0,GaY5UZvpMcL5nTkkmRhASEXhZkarlwxdiMF_JcP77zZcxrlT6l2g7btUkeRmXbepmshK5H5ccoQ1rA,4151,1731747584112,372,1087,I,177,141,False,False,False,False
0KbJH46UScRW3VxK83ew0XBg_RlFAKbfCKFsl7Sr_ZlaeM0,lXHxhIX-ydee--5oDD4yERqFVlSJiI2ix0k0_rtnbj-k9QU,k8pY9jAsvliBnH1FvYAdihtGeOEPtKrcSYpQuriN8iyxUvmf6ZysSfyllV9QiIul4tgyqk9VDeNkAQ,4536,1731681393623,650,1084,I,171,132,True,False,False,False
Edt4t9j1vJf7ShfOSRBQK4yHscwiHwFgFKGAxIcY9PatdkjAOFX-fx3gRg,o21o2VYiOmmya6NHxpaeAZL9qKCnDxFXcb9plkZBbPnsJE_kr7J3VpKY,jH6JAElHRM5FvLGBwSUYcDPZm0UVZFUpd3x6nmQ6yzE3iGRh7q1NUtBm7AwP9yR9FfboHJBRgxvpFw,6726,1731751326722,73,1084,I,170,115,False,False,True,True
WaT7aCyslBmngneBJcULDItT-G-m2THy9uIGgOsfciVc2R4,KDGz_nDMPi5Fb_FAQWlYZaL-xRVpnlrNeLZzp2GTckvfhYfDYs1hjJ0N,ApLY8gJKY6xSllxawaZaA-a5RpD0xbqvjabDgf-sVUAAyEgFlJiSQ7hYmauexoGkWNvx-kSfenfYFg,3622,1731663428000,564,1084,I,164,125,True,False,False,False
-ijuPtehec0QiAEQ8oSS5jAQmpnt4zkoQl9P83NErSAmRbs,Aq5deqR2eYqYND-zThqZ5dp6QQmm3k3rx0EU6lcINK5CjwQ,T5l_Gtq03E56KljwDH4uzmVerNnaJF_lwawNJPmYa1WZZVjvlLlrbWlOZZrPoXLcSiGmgRgwkc_R7w,3153,1731739969026,379,1082,I,148,107,False,False,False,False
s8ZU_htS6zOh_l7JJJ17E38xQerYz8DZADVU5l4ANYNMLq8,WkhxglhOdFXHE2-4Qk6J0dBVhSYtau5y1XFtSM_QN7qs0k4AFcnVTgD9,cCnL4tMGxmExWlwZqWQYyi4dAeDInNiTPU-wlz38UcIcjz0mkfVQ81WN9pCl5px--IFYkw4UN7UBxQ,3864,1731751326722,148,1082,I,139,95,False,False,False,False
XTjf_IEtYiT4mg8HZLX4Qj_zCIBEmEh66nxaOenSg2u16zM,d2KwvQOB6jC1b3vpsAuYY58wvkdHyNIFf36oBM_w5nyyPUg,v8rAs53cgwaz1FW6ORQrQmbbD1V7sJED6OyfT6t9wPws5g1b42TCKM3uFZG76bFz64F8Nb14XJTDJQ,1637,1731675998582,506,1079,I,148,111,False,False,True,False
r__vuPKLXlCO-XgCT7z9kNpLwrrM5GnXgtp0uRv_PKifHuQ0Tik1bFkqEg,lZvUSycNACInVoEyir-Q0roP1prhvZBkSyaN3FgknMkBk96KOgMc-hr7,Ba91RAJh5PT0MGGR0eM91_99LAuQxZqdyT8NqSWzrAguuUFqSXiXEQX869K1bNOXnT-Ktxf_kFpa3w,23,1731667030162,188,1077,I,229,183,True,False,False,False
dEWgfyWGBvZadNauzyVM-6o29foqdJDlay-lBWHry4syhpc,s6uRbcPEn2GoTtFOQESJKCRf9EeyVcOKGcs2t1AKWJJdK9D2AZosQVDZ,Nc0Z9tdExOwaC5ydVIpYjLMTy8i1G2-C3eWkSQU2j169qL6Uim_uG_yNgza2kNy5KwFo2K3_jPD9cQ,4550,1731749454751,607,1077,I,117,79,False,False,False,False
cf2oi-W-YCr-J18wlw0ncPKkdTduTB_iZkZsxmngCQFA2ji0WS54F9JvRA,TahQ770oKeiEwJ6mW2LT5e3X6lMLFBbmvOo3MkVJuz7T-rL8qe2ChMXz,YfxiPZsws9NaOp7fyL9ZI_tYbXd47wRriwo-xmIdVOey9SHfsss5vvjcIQJZphLPH73U2ye5qoTP6w,23,1731698331680,377,1075,I,113,71,False,False,False,True
w6rZaBxIq-j7GMPdpN26_xLBHfD7bYDsoYtvTzhxBDpSnm6V5-GzJ0vyig,VI9KLC22NNDXlBnXs_FLjPbf8r0AqHSkm-c1S1Twn7PbRw4NM7qRbT6Z,X_5orqJYceqDxL-OtvATYXXcMW7Oza6det-cocXjhe4HImXxyfkYwXKeOe9n091SM6Jcvw-zBU52qg,6286,1731747958411,218,1074,I,177,137,True,False,False,False
Z9g_F2hPXsTDaPYegKA5a_yZwvfcTpWv7wwmWGVBW05opAk_Ubl3_dc1rQ,W0fQG6gcAcZcOK8OyXx0wXcxiTMnC6mEkH7BblS_n39-mzT2VTcTOZS-,EgIVbuOm-qgySixbmiywdLEvaqiwrHhpfRrYzQ6tzHJgIVb7hY_bqXk5wCHmvf34qutSu_eZ53OrPg,6737,1731517083000,240,1073,I,197,162,True,False,False,False
rce-Um_5JjYEm3Z_DjPQv3xyriOQx0mgnWvb_ndWsS7poUZdtpyr32Xkgw,Rqa8eRTdp2hmO-smZscNb_1eLFlNLQIU71nqoy26jrFFrsxEirGwS1Kr,84VxcXfqrwweu50EY8LcebPfUETMB8KJUAf5pSK5R7JbtRofxiFECZR2ffL039pJYqmhVQZ45fBP2g,1625,1731673686531,220,1068,I,220,181,True,False,False,False
GG2gVm-GpmU0McMHEnFEMMlWUYnIlbYWi5YR-TisFYyeW_U,p0_LeqT9U6Hm_BANOrZkfXOJASDCQo7riJWpp9VVPqFZQEk,hz1WsqksLUeA_T2PGvbiyiRoqdrpJqGtY7HGfrTmkQbHSMw7eK0-2xh6u2EZYa2LlckftTthRp0cNQ,6664,1731711963197,691,1068,I,107,63,False,False,False,False
fXc7UhSXcO_CbaO7b94JJXKJ1MF0cROeYLLqVm4WZSSLOb03UWGIYT1HXQ,hguc_5VQuSaOuTiPTvU0czTtxog6p32yek_gAMjJJizMF0D-BGCu3tWo,k1ywqvmf9HVyjFLiVPFy7MLeXQ83Kze9h77zARnbTf8bFZFHiBtlpTyIjMmqlrfGaVStlma8oIkxzg,7,1731735132297,242,1067,I,145,108,False,False,False,False
vLBd0ACqFmKYgO_qdnpC-Ko0tBsvWjQPiuMSX9Yw4e7Xh_GOWsl1hTcZhw,752VXOnP65SdFKN2NhBrzK4lurjxeXxSE-urIhQ0Vmn89GWMAUn5Q97i,u_9FYOHe3DVBeTN6i28jAbDJEAMEDX0BjBrH_dkVakyixXeMm8uto6Tm1fPNxXlGp5Ubro-llDrZhg,5528,1731702250423,228,1066,I,161,131,True,False,False,False
UxO8xCmK6H8S_7apn1DBg776ZNNNs_q8oI3RyvDMMzWuwPeFrdN_MTp9Qg,i8nO6xBrmJFHIUa-6ocdvSbKuuwp-RC0cvYfck-PCw69N-XGySJAqGDr,b0lspkrM4eA6aIj-RXTnmWutUfqUG_R6vsNKmeFS0yVbjTTITb4xhP8l0SSDflU5sevje8GSiqm1AQ,3838,1731749454751,317,1066,I,122,76,False,False,False,False
NnvM0jwx0rVNPVwPmFhn42f_UlqPLwxZguVNotR_RejYW3wYZHemXIAvuA,4FR-k94btuGNIeRMDiYtfjKRzdVB57N3goc0v0bQhKyuJiyjtpEFBSMT,JYr_7yoJwsc7rVEz4TCvPEfugOZrgO0pQXHcutec9fZvyyJoeEj8J0wkTmb2ojTwUFuzafshHs8PUg,2074,1731735928023,491,1064,I,375,342,False,False,True,False
4E8vYQFDJOONGHWE2HZVWBkEn8LCMdFTGmObxNt_jiH-had0o0JU-E8aSw,9glBjW4-E32EUO5zov5lDXK9v8k8E4_ztrigohOlrqPbJNZewDjRvWxw,GUOMlCnchoDEKBL_OG5kG1SX-P4aJrxuul-kBRb0BqJm21V7zrTODBa0jfGdxknER-FK115_wXdgLQ,1114,1731676983476,279,1063,I,170,134,True,False,False,False
-RxgjQWs-9cBi8vxzoIbpEMAQ1iWoV7WLoV7tzJ_mrZNBH6Hi3XNbiqVRA,Q5qvu9taMjwHbroqO7DUILlokeoOn5oQlggBE2-dvIrbs-223946dSzP,MzSwmpbxMYfg774btyll2RdJAafAmVDWn1HSM_8MaE7Bpf-wXs8tEAnu6ughe7C8cMDH2Fqulh8hdQ,29,1731723506372,73,1061,I,250,207,True,False,False,True
Q_4RB0WRPY2V7AXXKKzDFS046NKePwgkdhhO8HmLJmU_4QA,IwtoX8H7XPcOGdo41lMiZeJRpIpswoAUHm6zNU71o_HJrfLLM9IBTvfV,Aq2__jTUMztjQt-ksU3DBa-Hah55qVdBbAvX_6OOnj5ps7O2s9z7zMW6bLrf0G2O6-LqvYPChfz1ww,2076,1731750364000,462,1059,I,128,88,False,False,False,False
AYXvpt_5XkXJLTwhYHrSeQmsM_dHXdVi2Jwhhmt2nSWcPUXLplohMionng,0ALa3xqUUdJLauBE2cCrCaN4mWQ6azfmjalouEvVlxBKSU9eOY-PXXDj,rRsWP60eieaBNb2t0JAgPlfUh4FKjwQ_RDKFhwiZGTHS6_yRXLsgiselmR6Vla9F9pIUQvZBaq9n0Q,6695,1731613632000,488,1057,I,154,110,False,False,False,True
Nrry-TJnhe_utrT28DRznWLbDthtCouUVQoDm37-rP5tvD0aiRwocbcjBw,asyuNMVtey-t9KcY2v28ITN7jp_0evbpFoof06dl6x6J77dRpLVMPJHc,bH6THSWXV49o5gh0nzNvraWZDSU3_l84z_8Is4NoeIJwa7affChpyQhLmLzFYdrcpK10WYM475oAlg,21,1731747958411,160,1057,I,119,79,False,False,True,False
95K12OBGswyoajm_J5zk5Y195qybeB9lLwkb8v0riLhIRV6BGoSMwWwOnQ,0M-FpoQU3isLGeeoznY_jHgyG96cxLrQBe5LB4DT9O2Mjygksa_P3Wxg,AzpwRN30FVuzYgjoU7R-3BGoH_bp2M5LsC8ku0WyoZ0xHv7mbUL_TWGsP4aA1b0CJTjrm8hbzy4KCw,6296,1731324612000,174,1055,I,143,100,True,False,False,False
l4zeOtpisFi4lpb2lFxfMbqxQtoK55IZrsSWiXDqXrlI0sQ,0ySYzX1MsALJBqAUIZ2dTgeZUSRrf8Nci5qWw4evhHfrd-Z2g9mOKHWR,yA9N49wuB6siZyHmd4IMTFsfgm-0sIRjuxpFQMCAqqlCxLMcu8vkmqyyYsyK9HFaCgSY2AZRvORPOw,6251,1731635246000,613,1054,I,208,178,True,False,False,False
gAY5dwSDPJLHMfP704Vo1y6z5qcYldrKsQA2_eEVSqUd3HA,gr6BcmTuMN3eMyLqjXZOxKWO_NsUCNcyLRwJd22txpQfqyFugZnLzs-x,ZBOkHqmIqHvlr3ljYXyoH8SCm8qoAmN9sATa4LiQbHsS0d6vuo-EndZtJCCl9LVg5y1OJaUyK4vs7A,5871,1731750037204,780,1050,I,150,111,True,False,False,False
T8daLKA_qfpGqp8IJseSuamANDAS1TC3ns2HwmbL_tEVP_J5nCP3Z_VMSg,EZZzF2EBBrw_3Gx7L86OgDDlBuDnCyzsmYZuPeqzNnAho8URZ54Qqoin,QKjUh0RYDy4czEDJ0X511kwve8UNnfCkLQrJ-e3XgJlovkLbO-Fxyftvydgsr_9Y8MhL7YtbyKesog,7,1731674338266,131,1050,I,147,114,True,False,False,False
B_DJPqoNFKHdMboUWe42blAGWxOUamZ4zlITjFZvAwfypLkRYyq3bVTTbA,lVs6L-_GCLQQMjVLFzsiVNcVSMA4GtOYz1NkfM9hs0i6mRaw_vPGBfue,dCeQA9hXPUYFReqeQHDHPAfNW5Ix280OfCIX9y22fYW8VizyV6sgOW0KmXcOZmrHh36ssK0QDbwGsg,22,1731750037204,167,1049,I,263,223,True,False,False,False
RcOw1A8f1iw5dxlrPMp_hvLcOuywZwYzKj56J2J6xQVSxA,bBjTeA9EAWeAurDIgmSyvce2hFMQrAMezMLq2lCucwS0,NvL5oovcnzWL-Dk_XHSk1JqxEDcg05HJprHzsdpZkrVcH7X5g0ZnK_aawOfrr3sxy77IPTTfjkt4cA,1142,1731751367028,526,1048,I,194,147,False,False,False,False
Cq3n6PLBUXsCUHT0bcGUxpvcXawnOuZDbsJKFQzY-JDLNHGhB9gF6qLH1g,tg6aNy3agBmzqiVbQOPXk8dmceW_2zNzBR9YqmvRFCgM5iIP3eJ7wzkI,iibj-gIciJyX2KwRix7fDoV5fY-fKOLSkVUhNOeGl4RlUfyGPg4fc1SkMgkrkYPDNR_lnDeKqV2Bog,3838,1731584513000,129,1048,I,141,104,True,False,False,False
vO9Xx2ArfOMvYgcHe-jKUWQ-KoIBbwSrA4OUb03iKbqR-G8,gTWSbmsQD4YBsvG2ou1qzSkfz-oTJPhVpjNYO0B_h9GM2ovpphRa8-B_,KG0Gcdz2n2l7t3KO-zynr3LV03r2mk4kKYRDO7GmFpdRKdiijz2HrUtP2YVxN5AK7_R36EIwMdXoAQ,2076,1731587002000,658,1042,I,243,206,True,False,False,False
-6aXsBfBubMtsGUgzchY1BfbI0f_yYoQpG5Se3crUin7--4HnW08etM7eQ,XiVqgSO7a5PwsFru24DUsKRqx1bj_gJJy5tZihul_L6yZ_GNA9r10G_8,k44BfNZMqlcp_ic-5_m9yVceof9tNwxYZBY-zlgkgSTQXFYH4xQtQ53TxwRpR9cm9F7aQR9uy93j2w,7,1731751565971,305,1042,I,233,201,True,False,False,True
rCIUPc2R5XcmpWEMwGGUhp7EWrB3KbRo4yt5BBXB4UjkkS_Q-04PL3G41A,uT58Q0mkrIw7HxoJGtdmBmQOeFJFsSCn3D36KdawVA2yeqyzfUq6Giwv,y6F-aILu2_tlXc4P8PUnxZRUycv7GcWVOAmykjcdC_eRMyqkK5xgLsprZr-4r0ufNRC1eomY7Lgt_w,3366,1731681214700,183,1039,I,266,226,True,False,False,False
MgfT58ywe1Dpo0PZM8XeW3o6aGYTNLLDw4bVMAYtxtZFlxE,lnmRpVhqz7SlDQi6cJDqleMGFbsdX3GITCgRhFliGSgtGYs,HmSs7mePgezyVKSbyEgawm18Sl20uvT5uoLT0t6x8Fj2xHxyJY7cfQtqHDQzgAYdGwwU519XGhWQfA,3812,1731698338053,536,1035,I,159,118,False,False,False,False
5tvZMuyJX9GwefyOCP_rze918_Y5II5CRNAHFpc5WFpI6Fk,WqKbk2irbIPsPTpI1Ow4JsB_SQes0owD1urkj2qXBIxFV3PGIh6ZABIv,gBG7I3JbLs6O0iFKVkFwfOBtWeFSuM9c9nybvxOT3lwFAsqSEKcWXgdruJmvT63fIlsxQ4dw75tjBQ,7,1731589004000,455,1031,I,283,241,True,False,False,False
vuWNLO7aaqDG-YDIH-w0jPlsSsE1pc_fqN23ny0S1t4nSvepho6gTPg0Qg,KrO4Uy1eQiCzxjQ38BSOv5akjEKSsigS944TWP-m61TDMk-Qm8xYSmia,mTYr8I97x2QKh3wqQECcDefUeZZEDlumktoXZ2Up3QuPSdEm1BtAdIswhngAtlS-QgEBE5gH3EdCRA,5488,1731693227152,97,1031,I,165,123,True,False,False,False
efj_25d4BNnCzJmSCXISeY5-l1Km5tY-rpzGay_tLcYb6Q,BmM1sjq7w2-CJZFAh78YIRxnPR1COJgGbsnbrQlrw4z6,Np1c-3TuRcjEMM428Ek3aJKSRNM1T8VEdO7D_AaSCVxOOZ7B4oUaO4C-s53ETt2LehE2Y26kiJ0uxw,20,1731589306000,554,1030,I,346,311,False,False,False,False
qCUklOFotysM_HlFg5UUGoEWwNkXcu5g7hAXxKIYOse3Yzv80cvoHFAGkQ,McFk36Q6PWcvkYNaTwpeS-DtrO3TPX42ewc6JzH45ws-wz2CECsZ_WTn,HO8LmcAuFX4em5KaNFAquPvMQPUuWd5YXn5ZVcqGran6jC9VR4BqtnEkO56645LhmEBQjzXIImssUw,1,1731735820086,496,1030,I,236,197,False,False,False,False
TaQw6p8lcXE0N0rOz4xb8rqD_eMFDE5JG1mXesmCrT3dgTU,teabS4BtbI5UNWYQ78gW4FF2YGYfcCgaUIrjShW9ySocKDQ,qze8t4_MpAoGRLsVMJw9wvoBQV7rdNfHu7wItMsHc67SIVAjZ7vhgI31Z50BWQLP63BXpV-MpshVBg,6296,1731684634000,872,1028,I,159,124,True,False,False,False
IJSoaS53X_VcZTaK34BzzlvY5vnbmm_QP9T92lldJU9kMwxthk0U780WGQ,-KbSMbPPS0biVM3ErQGBMl_Ibnj3ZRyttXVftLskQ3yZcmM6JgkgOLMZ,S4HZQullLOyQm9OkundJzpXG34UMDz7EkX3Ctn2FfwDFvyu6VBD6v-silpU8G1R1HMV_dueu9b6HRg,6650,1731730542045,90,1026,I,157,124,True,False,False,False
CvVjahipIhZqewOqwTdJ1Q3V7iN0DiBdGV1VZsM1JtL6xoE,Lp5POIeb6ZAwOHaAWm4Ux0hJa_-2089s942X_ETpkA5x9Zk,KJZI_A0btW37FdCMw3yQMRn9s6fwuFPALo_ujuxScP8WWmxN_rmtBBSdnERrslDQjKEnnIyOcZ9rnQ,6,1731741071164,637,1024,I,244,208,True,False,False,False
LYUqr_XGtzFaQdKoamgX_zKLgiZ2_WwJKcAQpln3Sd6ZLRc,pYEZvShyimDFj9NpB1bBtDz2lZ-Myb2U02UNOjVjAfPVoxY,lrez8CORdzjNOzJIF_wPKC07l3Pbwdqx9KvUjFL03dItrr7iIxb5ccn4nJHDJyAp8mKK6Fhj-gV2GQ,5764,1731675998582,435,1024,I,224,180,False,False,False,False
ljaAaTOS4PClfWPgw1s3g6U-c30JKQSpnLLLQuiVoEgz1G4,uw9zIn5d3fWY_mTH2K6rbahouClhq5tJ74AJWuzUCKO-bBHi5syJgGPy,LElinw4Av4qJ1H3Gi3Zvtk6ouS-Kz-lsjMTYf6XE0i8imvyXoZEYVJmXMQaXM0qIYYjO1XgympM98Q,5641,1731686636482,616,1023,I,129,92,True,False,False,False
wmzixTWTgs2Eacjh1YmwZpOneMextiwIc6VOyA5ouK-7RShcEzbxWKXhzA,orRv-kgpD-Fu2txOm4EKmH9UCbOx_0Z9-pYe5odfnVhyxQMzuEH949sa,L9gIl6cju8FvbaC1cfNVTb060LiCiVxwUh42CI2MZh4ceNdxp936ayTWNUWEp7msJrnfLVck-tGZ6w,22,1731730134816,294,1018,I,198,157,False,False,True,True
A5rWjRRQoykyB18eG9dpOOxHhhdyn4TXoysDvA5ujAZQk4ZbvxEAdxbU8w,SpWRJosHzxfX0F8QbpFQBJ8kReCcNjl83mpoEpegafmXjth-KA60ZrqY,NP6Oi5vAXCFbOU_r2jlUjYudb9dZ9Gg4vxWLtAwM8NO7cyWryEjE-QYPAX80ImnAbhYFfwG6eQC8RQ,23,1731684634903,417,1017,I,207,171,True,False,False,True
LIrnSS4cSv8FzjN-0Y3So3nexDh3wSK3s9VxopmiioQ-P0Yq9quQWODIew,X_sc4X1rnuGwL0cG4duWzr9cYB0HeMH8Uh9nytloNGYh6AHpyvKWD2JI,KL6u9ju7nxfjQ7vIs-INlbiKnmnw0yj4m0mQn88fjpK1OhspeBQD6K0x34RclPULCEaQN-SdqR_21w,5182,1731745811137,625,1017,I,197,165,False,False,False,True
cm82uHZ8utFbJZCfqXsw3tBWHdU3IQqGGQqo4oYbYwcJfd2IKd0Bsb2iyQ,_vLzV9PiETKkY29RXx5jK7e-EbZ32xrVob_mB91k-xKzUwymDNiwwW7F,23dS6W-_few6ZVnKcbYCTYGXZTKPXbhVtaH55xrsh6Bhd-x6gGh5bWDRhOkHAJoPnq75vLOFa2FdXw,6621,1731750037204,138,1016,I,233,199,False,False,False,False
EqzvlYaQAE3VW2ih3k20p_GZCUo1fSxyj0FjkmAt18OgerQ,kdZ-timWqOXNhNCOArnjv62vdixWColHzXoEBkDR643_q6Y,WcGay3imB_OA4zs0-Liyw-GCeSBjUSXHe--jj0vBsC-2GRDHakE31YfR1EBx1kI6opdVffGoGQKVLQ,3160,1731694652988,476,1016,I,182,142,True,False,False,False
T1mrZmU6z1YNFY1kezC24orvVpbBmkJtqbXeDJ8o4KAZQsGpKY2Pou5-5g,k8MclCR3J1q9AFDGcdLsAhi6EsAfnHKZI8GGbgAVqil-Ppps0f9AAbVs,QK1Wc3GAYARpA6g-OcPl6g6WFt7di1mrCBxskxcyfuB3PLmj06f8IjvlfmV1ZTGVa1puzlmNbJiRWA,3478,1731748325632,573,1016,I,151,108,False,False,False,True
vYrN42zUWjXyP6c2DypruqBt-Z3Q9nf9yWMc2vNsyvHZOj53kxIatQPM2g,baizwhBv-zveh7RqtyDY67w_KT9kgfR3RfMvD2kPo5VMZwMQLRhdxyeS,8r5Bvb9qH6olsu4e7gaxGSoaZPEJ_rcc0qE55ukUKox0giaoY3wTRuoGwdxjO2GAB277GRxYt32j6w,5451,1731705018886,47,1016,I,134,70,False,False,False,True
01sAISBM_IdM5gp-IX6rC2lX3TXmWDKlrdS6gaCDjUu1In9a2X6T8LAVJw,d4FT8mhkku_TfflQRGe-MAFU6NxQ_89ALg2Nna3dbOtp9w-O6xwlwwQG,V9v8IF6PQ1veRpH4HnJthm7XKWFsIr44bmtV98uZ-vPb6aZdO9Kng1AWqNfG8g3RzJBwQPOFYP-SBw,1637,1730411447000,199,1015,I,180,131,False,False,False,False
yGFr8E7XV_V4wzHbOYUSFBZunSrJXLtJ8GU9fpqMQlB9I82Q73ikhgWArQ,1r5dYorYPWsOFIGiMu38KCbIGMn_R6sCcvOtlxTMi2c_5pT5Wjv_X6QY,3LIDmkDdjmRsRmwL9sd73OnQGwowUuOxO7fUoePXow78MCym2y6BuwNkNPtazUM-rPG53rFKz1LahA,6633,1731699292900,251,1014,I,132,87,False,False,True,False
GxENariSg_ovK88ldJSgL_mNoac5V19co6f2cwKNubtLQfo,fsSx0U89Q9BZ8X1C1Q8xaaJso6fgl25wbeLAeu2FwHFpKEUjKnMng89u,7iBMbMQfwZQU18ZRZ8EaBI7XMNq5QKXq1qhnd-jWUi-wddonHp4IN58tEoYV7J5VbsUo1aAgkfeQDw,4021,1731699202671,447,1012,I,260,218,True,False,False,True
Vyt4cIZNmWeyNU0RdVfiF-cGDZCfsxZJGUpUgNF5_ordNNY,sFkMSHe067-mJ9-UD7BYwzXsy1gDcI67gW9DbvZnwxROFao,fKW0bzf1wIcYgc9kaWykFVcimzqjejoVxR_ZFrXxAQ4Ui8GMtqGKwoD0dqGq85TcQrwArxXFXuIflw,1,1731510923000,882,1012,I,179,140,True,False,False,False
yi4FZbn-4cR-MvSlO_rrkva_xmTic1fmuAUrW4GUUUHVA7b1cgFf0dSVuw,rvMbcz8Qo4WvSuM6qAmiejyh5SlF_aLFqyAFvWRmakIYzDuWPtAjyR7K,OBzcNza_oDDdpem0wMJ-_u1Ccajl3Hzh6DzNNSFGKRb-ah-XXspsnEO_vKREsUMEXalL_vQgU1ppjA,907,1731639530000,307,1012,I,107,61,False,False,True,True
5WnK7H02Q0MuHlp1YyvUQ-cXVQSMgxkfoGg4mK1pXk7CeLg,Ljq7AwfDVvMIDaYssll92YdixU5Icng47-ff_IVHNEb02HY,Y1fWoaYKhGBNTokJW5VGWaRiEIkkNiIblgkXPDudQeGcvuG4EnEI65KmvJPXUmQSv_E6Z1LaaryEKg,6698,1731750584993,722,1011,I,215,180,True,False,False,True
jqZk0gQSRqWO_d8qOByW6B2sSRczSuGEaznjPUdhB790gWw,MU2YEdvSBNkecwYH1U6_DXFwqmi2BXG6DKx-cXbvJ3a1-vU,odoRxW5vW4vNlKgGP_GowiU7n2SEb-bu51gI01QeEXqRGhDRJEpHFGvtfv16JftLFxkLvZi9DMjWJQ,588,1731717060345,590,1011,I,99,54,False,False,False,False
rDv_6Q-yOiBjv7zDJ_QO3_dmUYNEGCgPTAKnrtLiWiXdG5Y,ufmlHbVLszFpzxMXlcvg278FfFZMlohN9tvM4SAwJKdUFszTinMZnTWy,1ZaXvkSaXPU3dgkOVkRf4yjffMhiLIFh00MMCXR2wEExj6KtJOkxFW7xkUI2EkMTsTdHZf5En5u4NQ,5800,1731582383000,693,1010,I,82,38,False,False,False,False
FT1JSbqKgWmpJ5iKt5P9FyanZFvg9l_Qk6lsjNiNrJXg9IL7O-TnoT3HMg,nEPXtoRYjLj2pAIELhr8Yk2_b4s-nl3pMUeSfCOGg23YViiOwv27_oSx,1nGfHsBUfVOLPU5CURUcl2BgZ12DNjaJuy86mJ-DqphhBrwxmq_QSNfwZnOIVwDTZ7bkDCGuM5nJEA,6737,1731508157000,262,1009,I,174,138,True,False,False,False
BaSl8_hDlUXUDlaaoybYUEP55WFFEO5_SPT6zvmTFmaXpgE,GS6ykBfckz3DnCOMgbrEpipNPltKsoj8AzLyOO7OytuUPU0ffW6PVG5q,tmAhPY7--frQIFH2FDA2Bn7SVImPcsjkLRA_x2t9N4gKEvWEHolBOJCO-W-1ABwZ6pIaxYYVM6m_Bw,7,1731722047543,755,1009,I,140,98,True,False,False,True
Jlz0hiZh1bk4Z-IRNXUb2NozrdDYqrfX4ldstG1dD0OudoA,cR7vKaNZWhOdjuRjEywqyZbukWv0GFeSmhDEXh0oPE5TqU6WFLxXtf6Q,czWuw42YwMAaj0NqDj0AkcTbveHzoeMxlSMRUTS10mB_rWqMYOb4vTedl3kGuB6zDRVMySd2zBa5gQ,6709,1731601172000,552,1009,I,75,31,False,False,True,False
mL_mEzj2ZhMMzcsKd1dZD6Lbp-0-TnuDQxwhZp82ASKzOFilVpYB28mXGg,RMdq7MMuI-kgl2c_PobRAreILba916mTay5Vq-LxOjv07SsNy5ZllXh_,GB6yN-3T3h4FpgjKiV5rVRo2GDRbH1V0DzhP6PIjN3ZHfDZfn0ZNWxNZWkkQDIguRYVMABWBvbzsoQ,29,1731646445000,55,1008,I,141,103,False,False,False,False
RtFTI79MCFZjASReIAO4qMLfJk3TtcDOQR4JHriIE2XQFSkzVvxG5bIl7w,WeLZMHYMatdj35jwjOkIBoMNNrUpmtnNCRzGIv26GxZfCqfxoKbIJ2If,ayeTPJF7uPl76h8dzrp44dDpcdmJrKaeDiyr4wCmEDIjjX7_yv-9Bmbf-A3vKiOvzTgOEZogPnfMkg,6278,1731647707000,301,1003,I,213,177,True,False,False,False
rGTBnr0lOaL2z6zEhiZrMgWW7aJ-6Ctm8paOmfBvL0hncwktvkSHsfB-Rw,ggkPSWAciTQsjYUJVAZpujX-49DzKJZQ2_MWVBSTghr2IT7ewzqA8KTh,-I0St_2G9Y6Ru0BcJqTMGL-EZHmoxukhIKpw2PNfPgq1XA7YMOPOqpRjUFB37MBK242F2ULV-z1Jig,6499,1731725907420,154,1003,I,172,117,False,False,False,True
